Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2020-01-21,17,81.54337518260125
2020-01-21,18,80.37105824284305
2020-01-21,19,74.26341552265379
2020-01-21,20,75.26116025246783
2020-01-21,21,66.54337977731078
2020-01-21,22,38.94396073157927
2020-01-21,23,30.99915888139818
2020-01-21,24,17.56986815663129
2020-01-22,1,14.023741368612647
2020-01-22,2,17.14070012677193
2020-01-22,3,20.713968479153387
2020-01-22,4,30.234427283082805
2020-01-22,5,40.765956957772595
2020-01-22,6,48.74228270485493
2020-01-22,7,46.49449745661636
2020-01-22,8,56.01896173853546
2020-01-22,9,59.34831296575824
2020-01-22,10,48.461097668363415
2020-01-22,11,38.99870707859917
2020-01-22,12,49.21363666793125
2020-01-22,13,58.368145994589284
2020-01-22,14,60.855399047863656
2020-01-22,15,54.22605220645196
2020-01-22,16,52.737725042318885
2020-01-22,17,55.065675071598136
2020-01-22,18,53.90420564164608
2020-01-22,19,53.534930070472136
2020-01-22,20,40.22170892510175
2020-01-22,21,27.904248435442554
2020-01-22,22,24.59933559669353
2020-01-22,23,21.081939661470464
2020-01-22,24,18.318457235011284
2020-01-23,1,17.291712576269184
2020-01-23,2,19.989218759418897
2020-01-23,3,20.9738685878338
2020-01-23,4,28.62677593310712
2020-01-23,5,40.85531348416534
2020-01-23,6,56.00420744037793
2020-01-23,7,61.625547409495596
2020-01-23,8,75.82379237782413
2020-01-23,9,79.45399595355288
2020-01-23,10,80.15483635213644
2020-01-23,11,80.7399209666471
2020-01-23,12,85.99439714163799
2020-01-23,13,84.91739389233202
2020-01-23,14,85.44081149807333
2020-01-23,15,78.78076805746399
2020-01-23,16,75.71020958504904
2020-01-23,17,75.84635680718877
2020-01-23,18,74.7112902847945
2020-01-23,19,74.45342740424103
2020-01-23,20,69.3569487590695
2020-01-23,21,51.750962985838385
2020-01-23,22,37.805602262079475
2020-01-23,23,24.7494925750295
2020-01-23,24,9.706224985713655
2020-01-24,1,6.49513401923722
2020-01-24,2,6.6726808893928595
2020-01-24,3,10.366372945587157
2020-01-24,4,9.760579753817092
2020-01-24,5,20.444064879701433
2020-01-24,6,33.67413398544148
2020-01-24,7,36.2975091810713
2020-01-24,8,32.0181480715205
2020-01-24,9,31.724930039739426
2020-01-24,10,32.945515725399105
2020-01-24,11,33.537266350620875
2020-01-24,12,33.79676720108338
2020-01-24,13,37.845350996852055
2020-01-24,14,44.737676410965136
2020-01-24,15,35.42941247514901
2020-01-24,16,38.28549713178313
2020-01-24,17,37.224862826353906
2020-01-24,18,35.67075667513424
2020-01-24,19,35.63884611750964
2020-01-24,20,36.5971353698891
2020-01-24,21,36.388638867514366
2020-01-24,22,33.12869012712035
2020-01-24,23,29.091306335377006
2020-01-24,24,22.727641121073706
2020-01-25,1,12.46121634305817
2020-01-25,2,11.417275997339214
2020-01-25,3,11.525777783392876
2020-01-25,4,11.72230970294951
2020-01-25,5,11.476411089527637
2020-01-25,6,11.622237756896649
2020-01-25,7,11.855375391725739
2020-01-25,8,27.497419517902276
2020-01-25,9,33.09007653393248
2020-01-25,10,34.12254012000184
2020-01-25,11,32.80699961479982
2020-01-25,12,33.14931773486657
2020-01-25,13,36.23296554824126
2020-01-25,14,44.13910477295347
2020-01-25,15,47.805680861318336
2020-01-25,16,48.835035107500076
2020-01-25,17,49.843385598663616
2020-01-25,18,48.85059778856624
2020-01-25,19,49.42170873134512
2020-01-25,20,51.57394958869437
2020-01-25,21,37.6184852173944
2020-01-25,22,22.822600263337456
2020-01-25,23,19.10379333837054
2020-01-25,24,17.56235436762005
2020-01-26,1,11.9753857709889
2020-01-26,2,11.146843872160288
2020-01-26,3,11.50733214081947
2020-01-26,4,11.565582149906936
2020-01-26,5,11.512434505211743
2020-01-26,6,11.255196247278631
2020-01-26,7,10.999510156116392
2020-01-26,8,26.836855549755736
2020-01-26,9,29.14318936710668
2020-01-26,10,23.604376752351673
2020-01-26,11,27.990244074138964
2020-01-26,12,31.51006486151392
2020-01-26,13,32.29108557742178
